Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38
0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885,0.167613748657885
0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982,0.175988378104982
0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051,0.183689828814051
0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058,0.191016972306058
0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518,0.198405449868518
0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271,0.208832549937271
0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366,0.2261877606366
0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922,0.243057520110922
0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604,0.253096395130604
0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774,0.25228747981774
